Time (ms),dirty,dirty fitted model: ,0cd20,0cd20 fitted model: ,19e3e,19e3e fitted model: ,34a6d,34a6d fitted model: ,484af,484af fitted model: ,714af,714af fitted model: ,34766,34766 fitted model: ,c1204,c1204 fitted model: ,fe81d,fe81d fitted model: ,ff67b,ff67b fitted model: ,
2147.483642,-0.007660129732009249, ,-0.006666624356723859, ,-0.00902618841616141, ,-0.00965322947322791, ,-0.009517580423065341, ,-0.006175484130771665, ,-0.010787231031607995, ,-0.01402056835055447, ,-0.00770793970519715, ,-0.0054108452409871366, ,
2415.919098,-0.008215723042716337, ,-0.006801085075653399, ,-0.00939407990105278, ,-0.010025785751176443, ,-0.009673385115715732, ,-0.0065314877565350584, ,-0.011086221193976946, ,-0.014617544218814898, ,-0.007935581438759045, ,-0.005550601378811305, ,
2684.354554,-0.008438620575696824, ,-0.007117389452642598, ,-0.009476664768273932, ,-0.010165428987659379, ,-0.00998352479799831, ,-0.00688911257745596, ,-0.011518912017703428, ,-0.01520142359247664, ,-0.008049583368356981, ,-0.005957220247406564, ,
2952.79001,-0.008732382618071539, ,-0.007032396953227511, ,-0.009757926266626743, ,-0.01061990784510667, ,-0.010469530614513257, ,-0.007132172211404225, ,-0.011726467844653109, ,-0.015846927804766372, ,-0.008423372035280362, ,-0.0062998290322647124, ,
3221.225466,-0.00895298207891484, ,-0.007440102412368965, ,-0.009967872780175921, ,-0.010600255236036683, ,-0.010371829522591396, ,-0.007391284361416841, ,-0.0125738230868499, ,-0.016268448720076243, ,-0.00857726830946446, ,-0.006736308444638829, ,
3758.096378,-0.00922912780977783, ,-0.015737090132777506, ,-0.02121651124327377, ,-0.023078595951098024, ,-0.022201383960091, ,-0.01748787544810532, ,-0.028771706035702914, ,-0.03628333821247238, ,-0.017791074209048675, ,-0.01643056441600513, ,
4294.96729,-0.009591575593224072, ,-0.01576456647381211, ,-0.02231814708206543, ,-0.024487479174383552, ,-0.023385087150480127, ,-0.018244471795404157, ,-0.031147497533221415, ,-0.03879755263554733, ,-0.01851009020745469, ,-0.017011066135729332, ,
4831.838202,-0.010100432954084927, ,-0.016214616254935553, ,-0.023631736890009657, ,-0.025788636555574868, ,-0.024270542518715445, ,-0.019139044313224406, ,-0.033915260733596395, ,-0.04214930897295805, ,-0.018854558889380466, ,-0.017904360212903793, ,
5368.709114,-0.010550913502131644, ,-0.016900938103714454, ,-0.024740942628557434, ,-0.027473269555759, ,-0.025725041560966597, ,-0.019922731159098525, ,-0.036562111140138555, ,-0.04584383336136392, ,-0.019803630466653233, ,-0.018684119801855602, ,
5905.580026,-0.011046273019092303, ,-0.017481341942689223, ,-0.025945747110203164, ,-0.029583635744897537, ,-0.026725933834382102, ,-0.021309982148742402, ,-0.03990982283508233, ,-0.050349479862399925, ,-0.02075382680530022, ,-0.01951673497883449, ,
6442.450938,-0.011548295897934989, ,-0.018245756488814862, ,-0.027797197675024258, ,-0.031195714083137715, ,-0.0280119315576451, ,-0.022459173552585122, ,-0.04360165420350555, ,-0.05600960097610429, ,-0.021681336072589572, ,-0.020634891742824114, ,
